accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation,gtdb_type_designation_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,checkm_qscore
GB_GCA_004376645.1,0,93.69,3.88,145,k__Archaea (UID2),103,0.0,1103214,88.5354755350823,142,555580,44.5865802081745,1246070,GB_GCA_004376645.1,t,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__SOJC01;g__SOJC01;s__SOJC01 sp004376645,not type material,none,f,29,29,50374,50374,1591,1,270,SOJC01000115.1,26091,1,95,SOJC01000053.1,132,110,1.16e-22,82.576,ACXM01000005.159945.162858,Archaea;Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Thermoplasmatales archaeon I-plasma,8775,8775,f,f,t,12432,12432,Contig,ASM437664v1,na,PRJNA485648,SAMN11124391,142,12432,none,2019-03-25,GCA_004376645.1,derived from metagenome,full,E29_bin60,none,none,0,0,Candidatus Bathyarchaeota archaeon,none,na,4,none,none,none,none,none,2019/03/25,0,2026714,2,E29_bin60,University of Calgary,2026714,d__Archaea;p__Candidatus Bathyarchaeota;c__;o__;f__;g__;s__,d__Archaea;x__TACK group;p__Candidatus Bathyarchaeota;x__unclassified Candidatus Bathyarchaeota;s__Candidatus Bathyarchaeota archaeon,0,1246070,11,24,none,1246070,0,SOJC00000000.1,1377,142,26091,1,none,none,none,none,none,none,1497,SOJC01000053.1,1466,2290,0,94.884,GU553541.1.1470,Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon,0,11,24,0,74.28999999999999
GB_GCA_016867455.1,0,82.4,0.93,149,k__Archaea (UID2),107,0.0,802851,91.6435898079807,62,398236,45.4577208358351,876058,GB_GCA_016867455.1,t,d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__VGJJ01;g__VGJJ01;s__VGJJ01 sp016867455,not type material,none,f,12,12,70254,70254,none,0,none,none,24323,1,83,VGJJ01000010.1,none,none,none,none,none,none,14129,14129,f,f,t,20123,20123,Contig,JGI 2017-08-21,na,PRJNA523022,SAMN10966500,62,20123,none,2021-02-11,GCA_016867455.1,derived from metagenome,full,M_DeepCast_50m_m2_156,none,none,0,0,Candidatus Diapherotrites archaeon,none,na,2,none,none,none,none,none,2021/02/11,0,2026736,1,M_DeepCast_50m_m2_156,University of Wisconsin - Madison,2026736,d__Archaea;p__Candidatus Diapherotrites;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Diapherotrites;x__unclassified Diapherotrites;s__Candidatus Diapherotrites archaeon,0,876058,11,42,none,876058,0,VGJJ00000000.1,952,62,5484,1,none,none,none,none,none,none,1493,VGJJ01000045.1,1446,2060,0,92.462,ASMS01000005.11641.13084,Archaea;Iainarchaeota;Iainarchaeia;Iainarchaeales;Candidatus Iainarchaeum;Diapherotrites archaeon SCGC AAA011-N19,0,20,42,0,77.75
GB_GCA_902384585.1,0,94.08,0.0,149,k__Archaea (UID2),107,0.0,1245879,93.4767733425769,6,670761,50.3263751648757,1332822,GB_GCA_902384585.1,t,d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Anstonellales;f__Anstonellaceae;g__Anstonella;s__Anstonella stagnisolia,not type material,none,f,1,1,920852,920852,235991,1,2971,CABMCJ010000002.1,235991,1,108,CABMCJ010000002.1,722,335,2.13e-89,75.762,MNVI01000038.3285.6154,Archaea;Micrarchaeota;Micrarchaeia;Micrarchaeales;Candidatus Micrarchaeota archaeon CG1_02_55_41,222137,222137,t,f,f,920852,920852,Contig,uncultured DPANN archaeon LFW-35,na,PRJEB21808,SAMEA4835417,6,920852,none,2019-08-18,GCA_902384585.1,derived from environmental sample,full,LFW-35,none,none,0,0,uncultured archaeon,none,na,3,none,none,none,none,none,2019/08/18,0,115547,1,LFW-35,THE UNIVERSITY OF NEW SOUTH WALES,115547,d__Archaea;p__;c__;o__;f__;g__;s__,d__Archaea;x__environmental samples;s__uncultured archaeon,0,1332822,11,17,none,1332822,0,CABMCJ000000000.1,1335,6,235991,2,none,none,none,none,none,none,1100,CABMCJ010000002.1,1036,1279,0,88.996,DQ676245.1.1385,Archaea;Micrarchaeota;Micrarchaeia;Micrarchaeales;uncultured euryarchaeote,0,19,33,0,94.08
GB_GCA_011366665.1,0,89.41,0.07,149,k__Archaea (UID2),107,0.0,1339824,89.4185296861798,200,619769,41.3627705766384,1498374,GB_GCA_011366665.1,t,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__DTBU01;s__DTBU01 sp011366665,not type material,none,f,47,47,45725,45725,none,0,none,none,none,0,none,none,none,none,none,none,none,none,7491,7491,f,f,t,8918,8918,Contig,ASM1136666v1,na,PRJNA480137,SAMN09639772,200,8918,none,2020-03-16,GCA_011366665.1,derived from metagenome,full,SpSt-652,none,none,0,0,Candidatus Bathyarchaeota archaeon,none,na,1,none,none,none,none,none,2020/03/16,0,2026714,0,SpSt-652,The University of Hong Kong,2026714,d__Archaea;p__Candidatus Bathyarchaeota;c__;o__;f__;g__;s__,d__Archaea;x__TACK group;p__Candidatus Bathyarchaeota;x__unclassified Candidatus Bathyarchaeota;s__Candidatus Bathyarchaeota archaeon,0,1498374,11,22,none,1498374,0,DTBU00000000.1,1608,200,none,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,15,22,0,89.06
GB_GCA_019058495.1,0,95.48,3.74,149,k__Archaea (UID2),107,25.0,2411434,83.67630627442,312,1333921,46.2999819509622,2881860,GB_GCA_019058495.1,t,d__Archaea;p__Asgardarchaeota;c__LC30;o__LC30;f__LC30;g__LC30;s__LC30 sp019058495,not type material,none,f,68,64,127059,127059,62717,1,908,JAHPYV010000003.1,none,0,none,none,608,586,1.6e-165,84.375,KX764886.1.3038,Archaea;uncultured archaeon,9234,10147,f,f,t,13004,13290,Scaffold,ASM1905849v1,na,PRJNA678545,SAMN19664018,312,13004,none,2021-06-29,GCA_019058495.1,derived from metagenome,full,LC30,none,none,0,none,Asgard group archaeon,none,na,none,284,64,13290,7859,4761,2021/06/29,28,2591838,none,LC30,The University of Queensland,2591838,d__Archaea;p__;c__;o__;f__;g__;s__,d__Archaea;x__Asgard group;x__unclassified Asgard group;s__Asgard group archaeon,820,2881860,none,none,none,2881040,0,JAHPYV000000000.1,3155,284,none,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,820,9,15,0,76.78
GB_GCA_003663355.1,0,80.37,1.87,149,k__Archaea (UID2),107,0.0,684634,91.081482348684,76,226511,30.1342872955225,751672,GB_GCA_003663355.1,t,d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__QMZS01;f__QMZS01;g__QMZS01;s__QMZS01 sp003663355,not type material,none,f,16,16,55624,55624,none,0,none,none,none,0,none,none,none,none,none,none,none,none,9890,9890,f,f,t,11822,11822,Contig,ASM366335v1,na,PRJNA362212,SAMN09214856,76,11822,none,2018-10-15,GCA_003663355.1,derived from metagenome,full,B34_G15,none,none,0,0,Candidatus Aenigmarchaeota archaeon,none,na,1,none,none,none,none,none,2018/10/15,0,2093792,1,B34_G15,The University of Texas at Austin,2093792,d__Archaea;p__Candidatus Aenigmarchaeota;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Aenigmarchaeota;x__unclassified Aenigmarchaeota;s__Candidatus Aenigmarchaeota archaeon,0,751672,11,13,none,751672,0,QMZV00000000.1,926,76,6914,1,none,none,none,none,none,none,621,QMZV01000039.1,231,241,1.08e-61,86.147,JQ611040.1.918,Archaea;Aenigmarchaeota;Deep Sea Euryarchaeotic Group(DSEG);uncultured archaeon,0,10,13,0,71.02000000000001
GB_GCA_013331925.1,396,68.81,0.0,149,k__Archaea (UID2),107,0.0,732797,91.9771913705762,130,340882,42.8571069359511,796716,GB_GCA_013331925.1,t,d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__UBA10191;g__UBA10191;s__UBA10191 sp10036u,not type material,none,f,33,30,26316,32534,none,0,none,none,none,0,none,none,none,none,none,none,none,none,6121,6868,f,f,t,7222,7526,Scaffold,ASM1333192v1,na,PRJNA593905,SAMN13192933,130,7222,none,2020-06-11,GCA_013331925.1,derived from metagenome,full,UBA10036,none,none,0,0,Candidatus Diapherotrites archaeon,none,na,1,none,none,none,none,none,2020/06/11,14,2026736,0,UBA10036,The University of Queensland,2026736,d__Archaea;p__Candidatus Diapherotrites;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Diapherotrites;x__unclassified Diapherotrites;s__Candidatus Diapherotrites archaeon,928,796716,11,24,none,795788,0,DUFJ00000000.1,1061,116,none,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,928,15,24,0,68.81
GB_GCA_013306035.1,1905,98.06,1.46,145,k__Archaea (UID2),103,66.67,790517,94.3556145456108,18,272415,32.5893855851351,837806,GB_GCA_013306035.1,t,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__UBA57;g__UBA57;s__UBA57 sp002494565,not type material,none,f,5,5,112189,112189,34951,1,1034,JABUBF010000005.1,85149,1,109,JABUBF010000001.1,1036,1818,0,98.359,CEOQ01186714.762.3800,Archaea;Crenarchaeota;Nitrososphaeria;uncultured;marine metagenome,46544,46544,f,f,t,67473,67473,Contig,ASM1330603v1,na,PRJNA636088,SAMN15016158,18,67473,none,2020-06-09,GCA_013306035.1,derived from metagenome,full,ATL,none,none,0,0,Thaumarchaeota archaeon,none,na,2,none,none,none,none,none,2020/06/09,0,2026795,1,ATL,Virginia Tech,2026795,d__Archaea;p__Thaumarchaeota;c__;o__;f__;g__;s__,d__Archaea;x__TACK group;p__Thaumarchaeota;x__unclassified Thaumarchaeota;s__Thaumarchaeota archaeon,0,837806,11,36,none,837806,0,JABUBF000000000.1,951,18,67473,1,none,none,none,none,none,none,915,JABUBF010000017.1,899,1640,0,99.666,EU650262.1.1415,Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured crenarchaeote,0,11,22,0,90.76
GB_GCA_016211215.1,0,64.95,1.87,149,k__Archaea (UID2),107,50.0,981347,92.3461653192909,35,480165,45.1842176829779,1062683,GB_GCA_016211215.1,t,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__JACQSR01;g__JACQSR01;s__JACQSR01 sp016211215,not type material,none,f,8,8,99705,99705,38459,1,334,JACQSR010000021.1,none,0,none,none,327,329,1.04e-88,85.015,KP308742.1709.4649,Archaea;Nanoarchaeota;Woesearchaeia;uncultured archaeon,30362,30362,f,f,t,42128,42128,Contig,ASM1621121v1,na,PRJNA640378,SAMN15436037,35,42128,none,2020-12-21,GCA_016211215.1,derived from metagenome,full,NC_groundwater_1390_Ag_S-0.2um_45_88,none,none,0,0,Candidatus Woesearchaeota archaeon,none,na,2,none,none,none,none,none,2020/12/21,0,2026803,1,NC_groundwater_1390_Ag_S-0.2um_45_88,Innovative Genomics Institute,2026803,d__Archaea;p__Candidatus Woesearchaeota;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Woesearchaeota;s__Candidatus Woesearchaeota archaeon,0,1062683,11,32,none,1062683,0,JACQSR000000000.1,1206,35,12284,1,none,none,none,none,none,none,974,JACQSR010000009.1,725,745,0,85.379,KP308732.2.1023,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;uncultured archaeon,0,14,23,0,55.6
GB_GCA_004376295.1,0,97.82,1.87,149,k__Archaea (UID2),107,0.0,1607409,85.0543955636926,44,816925,43.2267469548009,1889860,GB_GCA_004376295.1,t,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__SOJZ01;s__SOJZ01 sp004376295,not type material,none,f,8,8,176880,176880,57982,1,3049,SOJZ01000001.1,57982,1,96,SOJZ01000001.1,2699,3282,0,88.774,JRER01003300.2.2687,Archaea;Crenarchaeota;Bathyarchaeia;marine sediment metagenome,42951,42951,f,f,t,87490,87490,Contig,ASM437629v1,na,PRJNA485648,SAMN11124414,44,87490,none,2019-03-25,GCA_004376295.1,derived from metagenome,full,E44_bin43,none,none,0,0,Candidatus Bathyarchaeota archaeon,none,na,3,none,none,none,none,none,2019/03/25,0,2026714,1,E44_bin43,University of Calgary,2026714,d__Archaea;p__Candidatus Bathyarchaeota;c__;o__;f__;g__;s__,d__Archaea;x__TACK group;p__Candidatus Bathyarchaeota;x__unclassified Candidatus Bathyarchaeota;s__Candidatus Bathyarchaeota archaeon,0,1889860,11,40,none,1889860,0,SOJZ00000000.1,2078,44,12323,1,none,none,none,none,none,none,1682,SOJZ01000025.1,1643,2843,0,97.809,JN229482.1.1647,Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon,0,15,34,0,88.47
GB_GCA_016187745.1,9,84.27,0.93,149,k__Archaea (UID2),107,0.0,897432,93.1001106911923,11,438474,45.488629761806,963943,GB_GCA_016187745.1,t,d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JACPJC01;g__JACPJC01;s__JACPJC01 sp016187745,not type material,none,f,3,3,298436,298436,36523,1,2827,JACPJC010000004.1,none,0,none,none,1695,1264,0,80.531,CEPX01185513.1.2609,Archaea;Iainarchaeota;Iainarchaeia;Iainarchaeales;Candidatus Iainarchaeum;marine metagenome,87629,96394,f,f,t,120392,120392,Scaffold,ASM1618774v1,na,PRJNA640378,SAMN15434953,11,120392,none,2020-12-21,GCA_016187745.1,derived from metagenome,full,NC_groundwater_457_Ag_B-0.1um_46_10,none,none,0,0,Candidatus Diapherotrites archaeon,none,na,3,10,3,120392,99428,67391,2020/12/21,1,2026736,1,NC_groundwater_457_Ag_B-0.1um_46_10,Innovative Genomics Institute,2026736,d__Archaea;p__Candidatus Diapherotrites;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Diapherotrites;x__unclassified Diapherotrites;s__Candidatus Diapherotrites archaeon,14,963943,11,42,none,963929,0,JACPJC000000000.1,1089,10,36523,1,none,none,none,none,none,none,1493,JACPJC010000004.1,1492,2728,0,99.665,KP308724.198.1690,Archaea;Iainarchaeota;Iainarchaeia;Iainarchaeales;Candidatus Iainarchaeum;uncultured archaeon,14,17,39,0,79.61999999999999
GB_GCA_002897955.1,0,97.2,0.93,149,k__Archaea (UID2),107,0.0,1554620,89.4298560488918,123,696570,40.0703418378617,1738368,GB_GCA_002897955.1,t,d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__BMS3B;s__BMS3B sp002897955,not type material,none,f,25,25,81722,81722,20447,1,3059,BDTY01000068.1,31461,1,116,BDTY01000092.1,2914,1382,0,75.978,AQXV01000050.51.3016,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanothermococcus;Methanothermococcus thermolithotrophicus DSM 2095,14133,14133,t,f,f,20447,20447,Contig,ASM289795v1,na,PRJDB5792,SAMD00081392,123,20447,none,2017-12-14,GCA_002897955.1,derived from environmental sample,full,BMS3Bbin15,none,none,0,0,archaeon BMS3Bbin15,1951,na,3,none,none,none,none,none,2017/12/14,0,2005738,1,BMS3Bbin15,JAMSTEC,2005738,d__Archaea;p__;c__;o__;f__;g__;s__,d__Archaea;x__unclassified Archaea;s__archaeon BMS3Bbin15,0,1738368,11,37,none,1738368,0,BDTY00000000.1,2081,123,20447,1,none,none,none,none,none,none,1486,BDTY01000068.1,1352,2486,0,99.852,AB858723.1.1354,Archaea;Hydrothermarchaeota;Hydrothermarchaeia;Hydrothermarchaeales;uncultured archaeon,0,19,41,0,92.55
GB_GCA_015520525.1,0,79.91,0.0,149,k__Archaea (UID2),107,0.0,660328,92.9041044623876,114,263037,37.0076945479717,710763,GB_GCA_015520525.1,t,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__WAPY01;g__WAPY01;s__WAPY01 sp015520525,not type material,none,f,27,27,26210,26210,none,0,none,none,5265,1,107,WAPY01000014.1,none,none,none,none,none,none,6234,6234,f,f,t,9371,9371,Contig,ASM1552052v1,na,PRJNA546572,SAMN12837335,114,9371,none,2020-11-16,GCA_015520525.1,derived from metagenome,full,S145_55_esom,none,none,0,none,Candidatus Woesearchaeota archaeon,none,na,none,none,none,none,none,none,2020/11/16,0,2026803,none,S145_55_esom,Portland State University,2026803,d__Archaea;p__Candidatus Woesearchaeota;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Woesearchaeota;s__Candidatus Woesearchaeota archaeon,0,710763,none,none,none,710763,0,WAPY00000000.1,810,114,none,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,15,31,0,79.91
RS_GCF_000711905.1,0,100.0,0.0,228,p__Euryarchaeota (UID49),153,0.0,1368042,90.3843396761195,17,826016,54.6638404376199,1513583,RS_GCF_000711905.1,t,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales_A;f__Methermicoccaceae;g__Methermicoccus;s__Methermicoccus shengliensis,type strain of species,LPSN,t,3,3,334505,334505,334505,1,2909,NZ_JONQ01000007.1,334505,1,116,NZ_JONQ01000007.1,2905,5365,0,100,JONQ01000007.4575.7492,Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methermicoccaceae;Methermicoccus;Methermicoccus shengliensis DSM 18856,88887,100905,t,f,f,255166,287535,Scaffold,ASM71190v1,na,PRJNA224116,SAMN02746094,17,255166,China: Shengli oilfield,2014-06-25,GCA_000711905.1,none,full,none,none,none,0,0,Methermicoccus shengliensis DSM 18856,1598,representative genome,3,15,3,287535,99814,54766,2014/06/25,2,660064,1,DSM 18856,DOE Joint Genome Institute,1122233,d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methermicoccaceae;g__Methermicoccus;s__Methermicoccus shengliensis,d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Methanomicrobia;o__Methanosarcinales;f__Methermicoccaceae;g__Methermicoccus;s__Methermicoccus shengliensis;x__Methermicoccus shengliensis DSM 18856,2500,1513583,11,47,assembly from type material,1511083,0,JONQ00000000.1,1612,15,334505,1,1452,2584,0,98.829,137909,k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methermicoccaceae;g__;s__,1482,NZ_JONQ01000007.1,1452,2584,0,98.829,AY835420.1.1448,Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methermicoccaceae;Methermicoccus;uncultured archaeon,2500,19,45,0,100.0
GB_GCA_011358735.1,0,99.51,1.94,145,k__Archaea (UID2),103,0.0,1401430,89.2180505120984,21,611163,38.907952166805,1570792,GB_GCA_011358735.1,t,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JACAEJ01;g__JACAEJ01;s__JACAEJ01 sp011358735,not type material,none,f,3,3,331533,331533,226889,1,3022,DTMX01000018.1,157734,1,109,DTMX01000016.1,2911,2412,0,82.034,EU686635.2600.5483,Archaea;Crenarchaeota;Nitrososphaeria;uncultured;uncultured marine crenarchaeote AD1000-23-H12,74799,74799,f,f,t,226889,226889,Contig,ASM1135873v1,na,PRJNA480137,SAMN09640061,21,226889,none,2020-03-16,GCA_011358735.1,derived from metagenome,full,SpSt-912,none,none,0,0,Nitrososphaerales archaeon,none,na,3,none,none,none,none,none,2020/03/16,0,2268197,1,SpSt-912,The University of Hong Kong,2268197,d__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__;g__;s__,d__Archaea;x__TACK group;p__Thaumarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;x__unclassified Nitrososphaerales;s__Nitrososphaerales archaeon,0,1570792,11,41,none,1570792,0,DTMX00000000.1,1819,21,226889,1,none,none,none,none,none,none,1498,DTMX01000018.1,1464,2303,0,95.082,AJ937878.1.1520,Archaea;Crenarchaeota;Nitrososphaeria;SCGC AB-179-E04;uncultured crenarchaeote,0,15,31,0,89.81
GB_GCA_011362025.1,0,99.07,1.4,149,k__Archaea (UID2),107,0.0,1920824,85.1651806101773,110,1071575,47.5113172327869,2255410,GB_GCA_011362025.1,t,d__Archaea;p__Asgardarchaeota;c__Jordarchaeia;o__Jordarchaeales;f__DTBI01;g__DTBI01;s__DTBI01 sp011362025,not type material,none,f,19,19,103783,103783,12286,1,3054,DTEF01000040.1,none,0,none,none,2928,2470,0,82.343,KX764886.1.3038,Archaea;uncultured archaeon,20503,20503,f,f,t,37093,37093,Contig,ASM1136202v1,na,PRJNA480137,SAMN09639835,110,37093,none,2020-03-16,GCA_011362025.1,derived from metagenome,full,SpSt-709,none,none,0,0,Candidatus Bathyarchaeota archaeon,none,na,1,none,none,none,none,none,2020/03/16,0,2026714,1,SpSt-709,The University of Hong Kong,2026714,d__Archaea;p__Candidatus Bathyarchaeota;c__;o__;f__;g__;s__,d__Archaea;x__TACK group;p__Candidatus Bathyarchaeota;x__unclassified Candidatus Bathyarchaeota;s__Candidatus Bathyarchaeota archaeon,0,2255410,11,13,none,2255410,0,DTEF00000000.1,2311,110,51471,1,none,none,none,none,none,none,1492,DTEF01000034.1,1474,1533,0,85.685,KP091066.1.1469,Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon,0,2,5,0,92.07
GB_GCA_017610305.1,0,87.38,1.01,149,k__Archaea (UID2),107,50.0,1164869,94.057558394915,89,521159,42.0810778512738,1238464,GB_GCA_017610305.1,t,d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JAFCCJ01;g__JAFCCJ01;s__JAFCCJ01 sp017610305,not type material,none,f,19,19,62278,62278,none,0,none,none,none,0,none,none,none,none,none,none,none,none,13915,13915,f,f,t,22458,22458,Contig,ASM1761030v1,na,PRJNA692327,SAMN17704265,89,22458,none,2021-03-29,GCA_017610305.1,derived from metagenome,full,AB_3033_Bin_152,none,none,0,none,Candidatus Diapherotrites archaeon,none,na,none,none,none,none,none,none,2021/03/29,0,2026736,none,AB_3033_Bin_152,University of Texas at Austin,2026736,d__Archaea;p__Candidatus Diapherotrites;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Diapherotrites;x__unclassified Diapherotrites;s__Candidatus Diapherotrites archaeon,0,1238464,none,none,none,1238464,0,JAFCCJ000000000.1,1378,89,none,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,18,39,0,82.33
GB_GCA_013791785.1,0,96.53,3.2,188,p__Euryarchaeota (UID3),125,0.0,2294644,87.5033796035539,145,1280072,48.8139450546056,2622349,GB_GCA_013791785.1,t,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__SG8-5;f__SG8-5;g__UBA147;s__UBA147 sp013791785,not type material,none,f,30,30,69337,69337,20599,1,2944,VMTD01000037.1,60110,1,117,VMTD01000065.1,2540,1905,0,80.748,LDZU01010615.1333.4245,Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomethylophilaceae;terrestrial metagenome,18085,18085,f,f,t,27086,27086,Contig,ASM1379178v1,na,PRJNA472439,SAMN12221370,145,27086,none,2020-07-28,GCA_013791785.1,derived from metagenome,full,S2_100,none,none,0,0,Euryarchaeota archaeon,none,na,3,none,none,none,none,none,2020/07/28,0,2026739,1,S2_100,Ecole Polytechnique Federale de Lausanne (EPFL),2026739,d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__,d__Archaea;p__Euryarchaeota;x__unclassified Euryarchaeota;s__Euryarchaeota archaeon,0,2622349,11,36,none,2622349,0,VMTD00000000.1,2260,145,45943,1,none,none,none,none,none,none,1467,VMTD01000132.1,1360,2255,0,96.618,DQ522927.1.1359,Archaea;Thermoplasmatota;Thermoplasmata;SG8-5;uncultured archaeon,0,17,33,0,80.53
GB_GCA_017608625.1,0,78.5,0.93,149,k__Archaea (UID2),107,0.0,597305,92.4991598798899,14,201407,31.1900591723307,645741,GB_GCA_017608625.1,t,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__JAFCFN01;g__JAFCFN01;s__JAFCFN01 sp017608625,not type material,none,f,4,4,104446,104446,97311,1,2897,JAFCFN010000002.1,none,0,none,none,2776,1899,0,79.467,FLOH01000010.233975.236867,Archaea;Nanoarchaeota;Woesearchaeia;marine metagenome,46124,46124,f,f,t,75291,75291,Contig,ASM1760862v1,na,PRJNA692327,SAMN17704347,14,75291,none,2021-03-29,GCA_017608625.1,derived from metagenome,full,Meg22_1618_Bin_104,none,none,0,none,Candidatus Woesearchaeota archaeon,none,na,none,none,none,none,none,none,2021/03/29,0,2026803,none,Meg22_1618_Bin_104,University of Texas at Austin,2026803,d__Archaea;p__Candidatus Woesearchaeota;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Woesearchaeota;s__Candidatus Woesearchaeota archaeon,0,645741,none,none,none,645741,0,JAFCFN000000000.1,741,14,97311,1,none,none,none,none,none,none,1462,JAFCFN010000002.1,1446,1400,0,84.44,FLOH01000010.237227.238659,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;marine metagenome,0,8,12,1,73.85
